Pearson_Correlation,Spearman_Correlation,Mutual_Information,Other_Attribute,Combined_Score
0.994401917135846,0.9942492497162718,1.5688759462568882,POSIX_ACCESS4_COUNT,1.1858423710363353
0.994401917135846,0.9942492497162718,1.3543157164295103,POSIX_ACCESS4_COUNT,1.1143222944272093
0.93090802026403,0.9828319799252762,1.27273766934858,POSIX_READS,1.0621592231792953
0.961331176553824,0.9723948022599274,1.2377890535286502,POSIX_SIZE_WRITE_0_100,1.057171677447467
0.9476737341016852,0.97426342580062,1.247470435011932,POSIX_STATS,1.0564691983047458
0.959127634318078,0.983790487409567,1.22171890801155,POSIX_MEM_NOT_ALIGNED,1.054879009913065
0.9523544492682188,0.974717015900174,1.2322667582845572,POSIX_OPENS,1.0531127411509835
0.9552576311578236,0.9600107100686937,1.2216032302769275,POSIX_SEQ_WRITES,1.045623857167815
0.959127634318078,0.9837904874095672,1.1866575665240957,POSIX_MEM_NOT_ALIGNED,1.0431918960839137
0.93090802026403,0.9828319799252762,1.2003760439797149,POSIX_READS,1.0380386813896736
0.9129696377330686,0.9534670069938068,1.2461548571897687,POSIX_SEEKS,1.0375305006388815
0.961331176553824,0.9723948022599274,1.1699801945310333,POSIX_SIZE_WRITE_0_100,1.0345687244482615
0.9547821388854308,0.95638124482262,1.177152274387916,POSIX_CONSEC_WRITES,1.0294385526986556
0.9153214788107832,0.9829075691703676,1.1826908901295563,POSIX_SEQ_READS,1.026973312703569
0.9474133744028498,0.9674767347968876,1.1631018710717351,POSIX_SIZE_READ_0_100,1.0259973267571576
0.9523544492682188,0.974717015900174,1.1460676486939585,POSIX_OPENS,1.0243797046207839
0.9153214788107832,0.9829075691703674,1.1683750051902957,POSIX_SEQ_READS,1.0222013510571488
0.9474133744028498,0.9674767347968876,1.1500464285141452,POSIX_SIZE_READ_0_100,1.0216455125712942
0.9468550807973062,0.9613829086494398,1.1482827309703552,POSIX_WRITES,1.0188402401390337
0.9476737341016852,0.97426342580062,1.134388801666998,POSIX_STATS,1.0187753205231012
0.9129696377330684,0.9534670069938068,1.1813984966952509,POSIX_SEEKS,1.0159450471407088
0.9260137959423044,0.8458161655730295,1.2633559206511151,POSIX_CONSEC_READS,1.0117286273888164
0.9547821388854306,0.95638124482262,1.1115230917327312,POSIX_CONSEC_WRITES,1.0075621584802608
0.9468550807973062,0.9613829086494398,1.108678799034096,POSIX_WRITES,1.005638929493614
0.9260137959423044,0.8458161655730294,1.238534790178905,POSIX_CONSEC_READS,1.003454917231413
0.9354751610716736,0.907729310347354,1.1621834034365477,POSIX_SIZE_WRITE_100_1K,1.0017959582851919
0.9552576311578236,0.9600107100686937,1.0830491962229551,POSIX_SEQ_WRITES,0.9994391791498242
0.9243459202080254,0.9372482914274204,1.1123233103082937,POSIX_SIZE_READ_1K_10K,0.9913058406479132
0.9710854700986332,0.8293979881603746,1.1691014727995102,POSIX_FILE_NOT_ALIGNED,0.9898616436861727
-0.8365193369860633,-0.8489098553178059,1.2703135778465735,POSIX_ACCESS3_ACCESS,0.9852475900501476
-0.8468176345302713,-0.8654211777544454,1.2189008077167518,POSIX_ACCESS1_ACCESS,0.9770465400004894
0.9710854700986332,0.8293979881603746,1.1294175112714369,POSIX_FILE_NOT_ALIGNED,0.9766336565101482
0.9354751610716736,0.907729310347354,1.0795790725085568,POSIX_SIZE_WRITE_100_1K,0.9742611813091949
-0.8365193369860634,-0.848909855317806,1.234824805270307,POSIX_ACCESS3_ACCESS,0.9734179991913922
0.9243459202080254,0.9372482914274204,1.0409897093351477,POSIX_SIZE_READ_1K_10K,0.9675279736568645
0.8995872058823383,0.783181381107908,1.1891486181592503,POSIX_ACCESS1_COUNT,0.9573057350498323
0.889614153056296,0.7695616873955088,1.2009095826664264,POSIX_ACCESS2_COUNT,0.9533618077060771
0.8995872058823383,0.7831813811079081,1.1690357187596223,POSIX_ACCESS1_COUNT,0.9506014352499562
0.8896141530562959,0.7695616873955088,1.1781213356270652,POSIX_ACCESS2_COUNT,0.9457657253596233
-0.8468176345302714,-0.8654211777544454,1.1186464100883475,POSIX_ACCESS1_ACCESS,0.9436284074576881
-0.8522901527839181,-0.8931444858277143,1.0720359114960225,POSIX_ACCESS2_ACCESS,0.9391568500358849
0.8424430765411087,0.8539194186170518,1.0747753940267648,POSIX_BYTES_WRITTEN,0.9237126297283084
0.8167073039042373,0.8296861794291732,1.1080593598387023,POSIX_SIZE_READ_100_1K,0.9181509477240376
-0.852290152783918,-0.8931444858277142,1.004880940247319,POSIX_ACCESS2_ACCESS,0.9167718596196505
0.8167073039042373,0.8296861794291733,1.1010909101836768,POSIX_SIZE_READ_100_1K,0.9158281311723625
-0.9019749409133055,-0.9401441321417316,0.8946112718964079,POSIX_STRIDE3_STRIDE,0.9122434483171483
0.8424430765411087,0.8539194186170518,1.0202180007997024,POSIX_BYTES_WRITTEN,0.9055268319859543
0.8348509846181335,0.8681982419044761,1.0039333374266637,nprocs,0.9023275213164244
0.8348509846181335,0.868198241904476,0.9906256828306113,nprocs,0.8978916364510736
-0.8877718379002547,-0.896353992517639,0.8815969335695506,POSIX_STRIDE4_STRIDE,0.8885742546624815
