Pearson_Correlation,Spearman_Correlation,Mutual_Information,Other_Attribute,Combined_Score
0.9987236551468166,0.9999449464259909,1.8412373692978925,POSIX_SEQ_READS,1.2799686569569
0.9987236551468166,0.9999449464259909,1.6667112213064097,POSIX_SEQ_READS,1.2217932742930724
0.9893121901724928,0.862655096240529,1.7605832662079506,POSIX_CONSEC_READS,1.2041835175403242
0.9544326562404092,0.9776696527446004,1.6302691119970885,POSIX_SEEKS,1.187457140327366
0.9893121901724928,0.862655096240529,1.665769987939161,POSIX_CONSEC_READS,1.1725790914507277
0.9544326562404092,0.9776696527446004,1.5542000311856037,POSIX_SEEKS,1.162100780056871
0.9490869265650554,0.9924120227115766,1.5386859480176986,POSIX_OPENS,1.1600616324314437
0.942945180814416,0.9924533178655458,1.4946273978033973,POSIX_STATS,1.143341965494453
0.942945180814416,0.9924533178655456,1.4923520135266324,POSIX_STATS,1.1425835040688648
0.9490869265650554,0.9924120227115768,1.4851262414152409,POSIX_OPENS,1.142208396897291
0.8903810951169423,0.9989333296867238,1.5301794404618878,POSIX_MEM_NOT_ALIGNED,1.1398312884218513
0.8903810951169423,0.9989333296867235,1.52214195487395,POSIX_MEM_NOT_ALIGNED,1.1371521265592053
0.9469072176318982,0.9882044204296612,1.3391216404461517,POSIX_ACCESS4_COUNT,1.0914110928359035
0.946907217631898,0.9882044204296614,1.3329463951224734,POSIX_ACCESS4_COUNT,1.089352677728011
0.8645973129214746,0.9745684271894868,1.423961412815691,POSIX_SIZE_READ_0_100,1.087709050975551
0.9051802680903436,0.968521387517938,1.3455020206411552,POSIX_SIZE_READ_1K_10K,1.0730678920831456
0.93090802026403,0.9828319799252762,1.27273766934858,POSIX_ACCESS3_COUNT,1.0621592231792953
0.8645973129214746,0.9745684271894868,1.3425394765994485,POSIX_SIZE_READ_0_100,1.0605684055701365
0.9051802680903436,0.968521387517938,1.2766713988522764,POSIX_SIZE_READ_1K_10K,1.0501243514868526
0.93090802026403,0.9828319799252762,1.2003760439797149,POSIX_ACCESS3_COUNT,1.0380386813896736
0.8425056545992284,0.9461606624514706,1.282601454747785,POSIX_SEQ_WRITES,1.0237559239328282
0.8471440623072066,0.956480791096052,1.2668450793584998,POSIX_SIZE_WRITE_0_100,1.0234899775872528
0.840461592366812,0.9421205588276262,1.2733617213334238,POSIX_CONSEC_WRITES,1.0186479575092873
0.8332831981297473,0.9481394887162106,1.2351946397903486,POSIX_WRITES,1.0055391088787689
0.8471440623072066,0.956480791096052,1.1983117993954284,POSIX_SIZE_WRITE_0_100,1.0006455509328955
0.8332831981297472,0.9481394887162106,1.214652899327238,POSIX_WRITES,0.9986918620577319
0.840461592366812,0.9421205588276264,1.206117720192224,POSIX_CONSEC_WRITES,0.9962332904622208
0.9053545129641252,0.8159909972240414,1.2487926579960875,POSIX_FILE_NOT_ALIGNED,0.9900460560614182
0.8425056545992285,0.9461606624514703,1.1766734202302973,POSIX_SEQ_WRITES,0.9884465790936655
0.9053545129641252,0.8159909972240414,1.2336582595965768,POSIX_FILE_NOT_ALIGNED,0.9850012565949146
0.7897968443866148,0.8956561964146541,1.2312712968388382,nprocs,0.9722414458800358
0.7897968443866148,0.8956561964146541,1.1884579542115945,nprocs,0.9579703316709546
-0.7527536843901376,-0.9292124017324668,1.1599430663086323,POSIX_ACCESS2_ACCESS,0.9473030508104122
0.743717204962798,0.8370038340569496,1.257977856416785,POSIX_BYTES_WRITTEN,0.9462329651455108
0.743717204962798,0.8370038340569496,1.2472601912639436,POSIX_BYTES_WRITTEN,0.9426604100945637
0.7875039385293686,0.7527552878184302,1.284532778219729,POSIX_ACCESS1_COUNT,0.9415973348558427
-0.6968838292832874,-0.8407547235053833,1.2799535036057557,POSIX_ACCESS1_ACCESS,0.9391973521314755
-0.7527536843901376,-0.9292124017324668,1.1201236082025727,POSIX_ACCESS2_ACCESS,0.9340298981083923
0.7141292285998917,0.7611195088186957,1.3139609461434565,POSIX_SIZE_READ_100_1K,0.9297365611873479
0.7713271566825426,0.8767497265934487,1.127081134873099,POSIX_SIZE_WRITE_100_1K,0.9250526727163635
0.7713271566825426,0.8767497265934487,1.1214976748580394,POSIX_SIZE_WRITE_100_1K,0.9231915193780104
-0.6968838292832874,-0.8407547235053834,1.223095212873284,POSIX_ACCESS1_ACCESS,0.9202445885539848
0.7875039385293686,0.7527552878184302,1.2195812978833107,POSIX_ACCESS1_COUNT,0.9199468414103699
-0.7309892604240738,-0.8329562545761701,1.1952119280555276,POSIX_ACCESS3_ACCESS,0.9197191476852571
0.7141292285998917,0.7611195088186957,1.2551879100267067,POSIX_SIZE_READ_100_1K,0.9101455491484313
-0.7309892604240738,-0.8329562545761701,1.1263739942018751,POSIX_ACCESS3_ACCESS,0.8967731697340396
0.776294517623535,0.7450331997459354,1.1377843757152046,POSIX_ACCESS2_COUNT,0.8863706976948916
0.776294517623535,0.7450331997459354,1.134686526552409,POSIX_ACCESS2_COUNT,0.8853380813072932
-0.7622606449974976,-0.9367087813576116,0.8635142920088636,POSIX_STRIDE3_STRIDE,0.8541612394546577
-0.7622606449974976,-0.9367087813576116,0.8306146875228917,POSIX_STRIDE3_STRIDE,0.8431947046260003
-0.7352524463952352,-0.878724194850847,0.8814461916767389,POSIX_STRIDE4_STRIDE,0.8318076109742737
-0.7352524463952352,-0.878724194850847,0.8183697877749094,POSIX_STRIDE4_STRIDE,0.8107821430069971
-0.7429735035306259,-0.9274761958637378,0.6554603619573949,LUSTRE_STRIPE_WIDTH,0.7753033537839196
-0.7429735035306257,-0.927476195863738,0.649123631228389,LUSTRE_STRIPE_WIDTH,0.7731911102075842
-0.7157807592808992,-0.6850699931001067,0.8956595469369875,POSIX_STRIDE1_STRIDE,0.7655034331059979
-0.5857420806084551,-0.8232307979865953,0.881551189282662,POSIX_SIZE_READ_100K_1M,0.7635080226259041
-0.7242647334120207,-0.6893794648380169,0.8615977157292289,POSIX_STRIDE2_STRIDE,0.7584139713264223
-0.7242647334120208,-0.6893794648380169,0.8476314748152145,POSIX_STRIDE2_STRIDE,0.7537585576884175
-0.6607326518655323,-0.6804169089977121,0.9128651217746696,POSIX_STRIDE1_COUNT,0.7513382275459713
-0.5857420806084552,-0.8232307979865953,0.8369954843568432,POSIX_SIZE_READ_100K_1M,0.7486561209839646
-0.6607326518655324,-0.6804169089977121,0.9028451985679916,POSIX_STRIDE1_COUNT,0.7479982531437454
-0.2465131316642161,-0.726684031426021,1.2271089398436432,POSIX_BYTES_READ,0.7334353676446268
-0.7157807592808992,-0.6850699931001067,0.7992091119844504,POSIX_STRIDE1_STRIDE,0.7333532881218189
-0.3532192810292582,-0.8232737495321558,0.9297797344580774,POSIX_STRIDE2_COUNT,0.7020909216731638
-0.2465131316642161,-0.726684031426021,1.095363489375111,POSIX_BYTES_READ,0.6895202174884494
-0.3532192810292582,-0.8232737495321558,0.8419252256777472,POSIX_STRIDE2_COUNT,0.6728060854130536
-0.3342889495060187,-0.8232737495321558,0.8527495278568089,POSIX_STRIDE3_COUNT,0.6701040756316612
-0.3342889495060187,-0.8232737495321558,0.8292076411384244,POSIX_STRIDE3_COUNT,0.6622567800588662
-0.2303623612329919,-0.8232737495321558,0.8749117758667673,POSIX_STRIDE4_COUNT,0.6428492955439716
-0.2303623612329919,-0.8232737495321558,0.8649729671613318,POSIX_STRIDE4_COUNT,0.6395363593088265
-0.3489280673969084,-0.6266569956957284,0.9014228005368294,tag,0.6256692878764888
-0.3489280673969084,-0.6266569956957284,0.9009926432750346,tag,0.6255259021225571
-0.1205658932751732,-0.5670554191473317,1.0594745188856782,POSIX_ACCESS4_ACCESS,0.5823652771027277
-0.1205658932751732,-0.5670554191473317,1.0414830007823808,POSIX_ACCESS4_ACCESS,0.5763681044016286
0.1783763393677973,0.4150540344081464,0.7236834227244153,POSIX_RW_SWITCHES,0.4390379321667863
0.1783763393677973,0.4150540344081464,0.6978371974682731,POSIX_RW_SWITCHES,0.43042252374807227
0.4180261131218719,0.2544599865039283,0.0755556220193822,POSIX_SIZE_WRITE_100K_1M,0.2493472405483941
0.4180328801615651,0.2544599865039283,0.0414424756905349,POSIX_SIZE_WRITE_1K_10K,0.23797844745200947
0.0490854965170183,0.2415289927452505,0.3842679770495532,POSIX_SIZE_WRITE_10K_100K,0.22496082210394067
0.4180328801615651,0.2544599865039283,0.0,POSIX_SIZE_WRITE_1K_10K,0.22416428888849782
0.4180261131218719,0.2544599865039283,0.0,POSIX_SIZE_WRITE_100K_1M,0.22416203320860006
0.0490854965170183,0.2415289927452505,0.3549475716029509,POSIX_SIZE_WRITE_10K_100K,0.2151873536217399
